Symbol,Tipo,Fecha,Precio_Entrada,Stop_Loss_Inicial,Precio_Salida,Resultado,PnL_Absoluto,Retorno_Pct,Comision_Total,Descripcion,Fecha de operacion,Precio,Stop_loss,Nuevo_SL
NKE,ACT_SL,2020-05-18 00:00:00,N/A,63.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,65.66
NKE,ACT_SL,2020-05-25 00:00:00,N/A,65.66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,69.86
NKE,ACT_SL,2020-06-01 00:00:00,N/A,69.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,72.81
NKE,ACT_SL,2020-08-10 00:00:00,N/A,72.81,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,74.65
NKE,ACT_SL,2020-08-17 00:00:00,N/A,74.65,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,76.34
NKE,ACT_SL,2020-08-24 00:00:00,N/A,76.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,78.44
NKE,ACT_SL,2020-08-31 00:00:00,N/A,78.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81.84
NKE,ACT_SL,2020-09-07 00:00:00,N/A,81.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,83.12
NKE,ACT_SL,2020-09-14 00:00:00,N/A,83.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,83.98
NKE,ACT_SL,2020-09-21 00:00:00,N/A,83.98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,90.88
NKE,ACT_SL,2020-10-05 00:00:00,N/A,90.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,91.44
NKE,ACT_SL,2020-10-12 00:00:00,N/A,91.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,91.54
NKE,ACT_SL,2020-10-19 00:00:00,N/A,91.54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,91.57
NKE,ACT_SL,2020-11-09 00:00:00,N/A,91.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,95.04
NKE,ACT_SL,2020-11-30 00:00:00,N/A,95.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,96.16
NKE,ACT_SL,2020-12-07 00:00:00,N/A,96.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,98.18
NKE,ACT_SL,2020-12-14 00:00:00,N/A,98.18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,98.57
NKE,ACT_SL,2020-12-21 00:00:00,N/A,98.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,103.34
NKE,ACT_SL,2021-06-21 00:00:00,N/A,103.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,108.4
NKE,ACT_SL,2021-06-28 00:00:00,N/A,108.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,112.18
NKE,ACT_SL,2021-07-05 00:00:00,N/A,112.18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,113.57
NKE,ACT_SL,2021-07-12 00:00:00,N/A,113.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,114.11
NKE,ACT_SL,2021-07-19 00:00:00,N/A,114.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,116.72
NKE,ACT_SL,2021-07-26 00:00:00,N/A,116.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,117.72
NKE,ACT_SL,2021-08-02 00:00:00,N/A,117.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,122.29
NKE,ACT_SL,2021-11-01 00:00:00,N/A,122.29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,125.8
NKE,VENTA EMA Lenta Descendente (Filtro),2022-02-14 00:00:00,83.17,N/A,134.12,Cerrada,40861.9,61.26,0,Cierre tecnico,N/A,N/A,N/A,N/A
NKE,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2023-01-09 00:00:00,122.19,91.64,N/A
NKE,ACT_SL,2023-01-16 00:00:00,N/A,91.64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,91.78
NKE,ACT_SL,2023-01-30 00:00:00,N/A,91.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,93.39
NKE,VENTA EMA Lenta Descendente (Filtro),2023-05-22 00:00:00,122.19,N/A,102.24,Cerrada,-17476.2,-16.33,0,Cierre tecnico,N/A,N/A,N/A,N/A
NKE,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2023-12-04 00:00:00,111.34,83.5,N/A
NKE,ACT_SL,2023-12-11 00:00:00,N/A,83.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,88.32
NKE,ACT_SL,2023-12-18 00:00:00,N/A,88.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,88.89
NKE,VENTA EMA Lenta Descendente (Filtro),2023-12-25 00:00:00,111.34,N/A,104.29,Cerrada,-5654.1,-6.33,0,Cierre tecnico,N/A,N/A,N/A,N/A
NKE,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: Stoch Fast Cruce & Ascendente),2024-07-08 00:00:00,71.05,53.29,N/A
NKE,VENTA EMA Lenta Descendente (Filtro),2024-07-15 00:00:00,71.05,N/A,70.36,Cerrada,-808.68,-0.97,0,Cierre tecnico,N/A,N/A,N/A,N/A
NKE,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: Stoch Slow Cruce & Ascendente),2024-11-18 00:00:00,75.24,56.43,N/A
NKE,VENTA EMA Lenta Descendente (Filtro),2024-11-25 00:00:00,75.24,N/A,76.57,Cerrada,1452.36,1.77,0,Cierre tecnico,N/A,N/A,N/A,N/A
NKE,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: Stoch Slow Cruce & Ascendente),2025-06-02 00:00:00,61.67,46.25,N/A
NKE,VENTA EMA Lenta Descendente (Filtro),2025-06-09 00:00:00,61.67,N/A,59.84,Cerrada,-2472.33,-2.97,0,Cierre tecnico,N/A,N/A,N/A,N/A
NKE,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2025-08-18 00:00:00,77.48,58.11,N/A
NKE,ACT_SL,2025-08-25 00:00:00,N/A,58.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59.44
NKE,VENTA EMA Lenta Descendente (Filtro),2025-09-08 00:00:00,77.48,N/A,72.54,Cerrada,-5132.66,-6.38,0,Cierre tecnico,N/A,N/A,N/A,N/A
NKE,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: Stoch Mid Cruce & Ascendente),2025-11-10 00:00:00,63.76,47.82,N/A
NKE,VENTA EMA Lenta Descendente (Filtro),2025-11-17 00:00:00,63.76,N/A,62.4,Cerrada,-1600.72,-2.13,0,Cierre tecnico,N/A,N/A,N/A,N/A
